imu,51473042, 82, 153, 2350, 308, -3, -8, , 
imu,51475042, 81, 146, 2355, 311, -3, -5, , 
imu,51476042, 81, 146, 2356, 313, -3, -4, , 
imu,51477042, 85, 142, 2357, 313, -2, -4, , 
imu,51478042, 84, 143, 2361, 314, -2, -5, , 
imu,51479042, 82, 147, 2360, 312, -3, -7, , 
imu,51480042, 84, 146, 2357, 313, -4, -6, , 
imu,51481042, 87, 149, 2354, 314, -3, -6, , 
imu,51482042, 86, 150, 2354, 313, -2, -6, , 
imu,51483042, 84, 145, 2356, 311, -3, -6, , 
imu,51484042, 85, 142, 2356, 316, -1, -10, , 
imu,51485042, 87, 146, 2352, 311, -4, -7, , 
imu,51486042, 85, 147, 2345, 309, -7, -6, , 
imu,51487042, 84, 148, 2348, 311, -4, -5, , 
imu,51488042, 89, 149, 2355, 310, -3, -7, , 
imu,51489042, 82, 149, 2356, 312, -3, -9, , 
imu,51490042, 74, 151, 2351, 314, -2, -8, , 
imu,51491042, 82, 148, 2350, 314, -3, -7, , 
imu,51492042, 85, 146, 2350, 313, -4, -7, , 
imu,51493042, 82, 145, 2349, 312, -6, -8, , 
imu,51494042, 81, 146, 2354, 318, -1, -9, , 
imu,51495042, 87, 148, 2356, 311, -2, -5, , 
imu,51496042, 88, 151, 2350, 307, -5, -6, , 
imu,51497042, 84, 152, 2352, 310, -3, -7, , 
imu,51498042, 87, 149, 2353, 312, -2, -6, , 
imu,51499042, 86, 145, 2353, 314, -2, -7, , 
imu,51500042, 81, 145, 2355, 311, -3, -7, , 
imu,51501042, 82, 148, 2358, 312, -3, -7, , 
imu,51502042, 88, 153, 2358, 313, 0, -9, , 
imu,51503042, 85, 152, 2351, 313, -2, -8, , 
imu,51504043, 80, 146, 2351, 319, -1, -10, , 
imu,51505042, 79, 144, 2352, 313, -3, -6, , 
imu,51506042, 82, 141, 2349, 310, -4, -5, , 
imu,51507042, 86, 142, 2349, 315, -2, -6, , 
imu,51508042, 85, 143, 2350, 315, -3, -7, , 
imu,51509042, 85, 146, 2350, 314, -3, -7, , 
imu,51510042, 85, 150, 2348, 311, -3, -6, , 
imu,51511042, 84, 148, 2345, 311, -3, -6, , 
imu,51512042, 83, 149, 2346, 313, -4, -6, , 
imu,51512386, 83, 149, 2346, 314, -4, -7, , 
lps,51511094, , , , , , , 4195590, -300
imu,51512763, 82, 149, 2345, 314, -4, -8, , 
imu,51514041, 88, 148, 2348, 316, -2, -6, , 
imu,51515041, 91, 148, 2347, 309, -5, -4, , 
imu,51516041, 84, 143, 2349, 309, -3, -5, , 
imu,51517041, 82, 143, 2354, 311, -1, -5, , 
imu,51518041, 86, 146, 2351, 313, 0, -6, , 
imu,51519041, 85, 147, 2351, 314, -3, -6, , 
imu,51520041, 83, 146, 2355, 314, -4, -6, , 
imu,51521041, 85, 151, 2354, 312, -5, -8, , 
imu,51522041, 85, 149, 2350, 313, -5, -8, , 
imu,51522419, 85, 149, 2350, 313, -4, -9, , 
imu,51525042, 83, 145, 2354, 306, -1, -7, , 
imu,51526042, 83, 144, 2353, 313, -1, -6, , 
imu,51527042, 88, 150, 2354, 315, -2, -7, , 
imu,51528042, 84, 153, 2356, 312, -5, -7, , 
imu,51529042, 81, 153, 2355, 315, -6, -7, , 
imu,51530042, 82, 156, 2356, 316, -3, -6, , 
imu,51531042, 84, 155, 2356, 312, -1, -6, , 
imu,51532042, 86, 151, 2354, 311, -1, -7, , 
imu,51533042, 80, 148, 2355, 311, 0, -5, , 
imu,51534044, 83, 144, 2350, 317, 1, -9, , 
imu,51535042, 89, 142, 2349, 312, -2, -5, , 
imu,51536042, 82, 146, 2352, 309, -4, -6, , 
imu,51537042, 81, 151, 2351, 311, -4, -6, , 
imu,51538042, 81, 144, 2347, 313, -3, -7, , 
imu,51539042, 82, 140, 2347, 313, -4, -7, , 
imu,51540042, 88, 144, 2346, 312, -3, -8, , 
imu,51541042, 83, 149, 2349, 310, -2, -8, , 
imu,51542042, 81, 151, 2358, 312, 0, -6, , 
imu,51543042, 80, 147, 2361, 314, -1, -6, , 
imu,51544042, 81, 143, 2353, 319, 0, -9, , 
imu,51545042, 82, 142, 2346, 312, -2, -7, , 
imu,51546042, 81, 146, 2348, 309, -4, -7, , 
imu,51547042, 84, 149, 2351, 310, -3, -9, , 
imu,51548042, 85, 142, 2354, 311, -3, -8, , 
imu,51549042, 85, 142, 2354, 312, -3, -6, , 
imu,51550042, 85, 139, 2351, 312, -2, -6, , 
imu,51551042, 86, 143, 2350, 312, -1, -6, , 
imu,51552042, 83, 145, 2355, 313, -2, -6, , 
imu,51552364, 83, 143, 2350, 312, -3, -6, , 
lps,51551094, , , , , , , 4195393, -300
imu,51552742, 83, 143, 2350, 313, -3, -7, , 
imu,51554041, 88, 140, 2347, 316, 0, -9, , 
imu,51555041, 86, 139, 2353, 308, -3, -8, , 
imu,51556041, 79, 141, 2353, 312, -3, -7, , 
imu,51557041, 80, 146, 2354, 314, 0, -7, , 
imu,51558041, 83, 147, 2350, 312, -1, -4, , 
imu,51559041, 83, 150, 2348, 310, -2, -5, , 
imu,51560041, 83, 151, 2355, 312, -3, -7, , 
imu,51561041, 82, 149, 2357, 312, -3, -6, , 
imu,51562041, 84, 150, 2350, 314, -3, -6, , 
imu,51562418, 85, 151, 2347, 314, -3, -7, , 
imu,51565042, 86, 151, 2349, 309, -7, -8, , 
imu,51566042, 81, 147, 2353, 313, -2, -9, , 
imu,51567042, 77, 151, 2358, 314, -1, -7, , 
imu,51568042, 85, 149, 2357, 314, -1, -5, , 
imu,51569042, 91, 142, 2354, 314, -2, -6, , 
imu,51570042, 90, 147, 2352, 313, -4, -7, , 
imu,51571042, 85, 149, 2352, 311, -5, -8, , 
imu,51572042, 81, 148, 2350, 313, -4, -7, , 
imu,51573042, 80, 151, 2342, 312, -3, -7, , 
imu,51574043, 83, 145, 2347, 319, 1, -9, , 
imu,51575042, 85, 137, 2348, 312, -2, -3, , 
imu,51576042, 80, 143, 2342, 309, -5, -5, , 
imu,51577042, 78, 151, 2351, 312, -4, -7, , 
imu,51578042, 78, 148, 2356, 312, -5, -7, , 
imu,51579042, 80, 145, 2354, 310, -5, -7, , 
imu,51580042, 85, 150, 2353, 312, -4, -7, , 
imu,51581043, 85, 150, 2347, 312, -3, -7, , 
imu,51582042, 85, 143, 2347, 312, -1, -6, , 
imu,51583042, 89, 144, 2352, 311, -3, -5, , 
imu,51584043, 88, 150, 2350, 321, 0, -9, , 
imu,51585042, 83, 147, 2347, 315, -2, -7, , 
imu,51586042, 80, 147, 2349, 309, -5, -8, , 
imu,51587042, 81, 147, 2349, 310, -3, -8, , 
imu,51588042, 83, 141, 2351, 312, -2, -8, , 
imu,51589042, 83, 136, 2351, 313, -4, -7, , 
imu,51590042, 78, 134, 2347, 314, -5, -6, , 
imu,51591042, 79, 142, 2351, 314, -5, -7, , 
imu,51592042, 82, 147, 2355, 312, -3, -6, , 
imu,51592337, 82, 147, 2355, 312, -2, -7, , 
lps,51591094, , , , , , , 4195908, -300
imu,51592715, 83, 146, 2355, 311, -2, -7, , 
imu,51594041, 83, 144, 2349, 316, -2, -6, , 
imu,51595041, 83, 144, 2349, 308, -4, -6, , 
imu,51596041, 85, 149, 2353, 308, -4, -6, , 
imu,51597041, 82, 148, 2349, 312, -3, -5, , 
imu,51598041, 79, 144, 2350, 315, -1, -5, , 
imu,51599041, 83, 149, 2351, 313, -1, -7, , 
imu,51600041, 83, 152, 2351, 311, -2, -7, , 
imu,51601041, 82, 145, 2353, 312, -3, -5, , 
imu,51602041, 86, 143, 2355, 313, -3, -4, , 
imu,51602418, 86, 143, 2355, 313, -3, -5, , 
imu,51605042, 81, 140, 2357, 308, -7, -7, , 
imu,51606042, 82, 143, 2353, 310, -5, -5, , 
imu,51607042, 82, 143, 2348, 314, -3, -5, , 
imu,51608042, 80, 151, 2352, 314, -4, -6, , 
imu,51609043, 84, 156, 2359, 312, -5, -5, , 
imu,51610042, 82, 154, 2355, 313, -3, -6, , 
imu,51611042, 81, 152, 2351, 313, -3, -6, , 
imu,51612042, 84, 145, 2350, 313, -4, -4, , 
imu,51613042, 87, 147, 2355, 313, -4, -6, , 
imu,51614043, 86, 146, 2360, 318, -1, -10, , 
imu,51615042, 85, 143, 2358, 309, -4, -8, , 
imu,51616042, 86, 145, 2356, 307, -5, -8, , 
imu,51617042, 81, 142, 2356, 311, -5, -7, , 
imu,51618042, 84, 145, 2354, 313, -4, -7, , 
imu,51619042, 90, 147, 2353, 312, -2, -8, , 
imu,51620042, 87, 148, 2354, 313, -1, -6, , 
imu,51621042, 80, 150, 2351, 313, -2, -6, , 
imu,51622042, 79, 149, 2349, 313, -3, -9, , 
imu,51623042, 84, 151, 2354, 314, -5, -7, , 
imu,51624044, 84, 154, 2353, 319, -1, -10, , 
imu,51625042, 83, 150, 2351, 310, -2, -6, , 
imu,51626042, 84, 145, 2351, 307, -4, -4, , 
imu,51627042, 83, 147, 2349, 310, -2, -5, , 
imu,51628042, 82, 148, 2347, 312, -2, -6, , 
imu,51629042, 81, 150, 2348, 314, -3, -8, , 
imu,51630042, 80, 149, 2350, 315, -2, -8, , 
